"Facility Type","Facility Number","Facility Name","Licensee","Facility Email","Facility Administrator","Facility Telephone Number","Facility Address","Facility City","Facility State","Facility Zip","County Name","Regional Office","Facility Capacity","Facility Status","License First Date","Closed Date","Last Visit Date","Inspection Visits","Complaint Visits","Other Visits","Total Visits","Citation Numbers","POC Dates","All Visit Dates","Inspection Visit Dates","Inspect TypeA","Inspect TypeB","Other Visit Dates","Other TypeA","Other TypeB","Complaint Info- Date, #Sub Aleg, # Inc Aleg, # Uns Aleg, # TypeA, # TypeB ..."
"HOME CARE","404700025","AEVUM HOME CARE","AEVUM HOME HEALTH, INC.","ZOLI@ROSECAREGROUP.COM","SOO, ZOLTAN","(805) 586-3427","461 HILL STREET UNIT B","SAN LUIS OBISPO","CA","93405","SAN LUIS OBISPO","47","","CLOSED","4/22/2020","4/22/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700093","AFFECTIONATE CAREGIVERS LLC","AFFECTIONATE CAREGIVERS LLC","INFO@AFFECTIONATECAREGIVERS.COM","ELVIRA PURIFICACION","(562) 489-9400","4110 EDISON AVENUE, STE 203","CHINO","CA","91710","SAN BERNARDINO","47","","CLOSED","6/30/2020","6/30/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700951","AFFECTIONATE NANA CARE","AFFECTIONATE NANA CARE, INC.","AFFECTIONATENANACARE@GMAIL.COM","CERVANTES, YESENIA","(909) 682-7641","604 TEXAS ST.","POMONA","CA","91768","LOS ANGELES","47","","LICENSED","4/11/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700052","AFFECTIVE HEALTHCARE, INC.","AFFECTIVE HEALTHCARE, INC.","JUSTIN@AFFECTIVEHEALTHCARE.COM","JUSTIN I. FELIPE","(818) 929-4970","5050 PALO VERDE ST. STE.206","MONTCLAIR","CA","91763","SAN BERNARDINO","47","","LICENSED","6/29/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","304700026","AFFINIA HOME CARE","AFFINIA CARE LLC","AFFINIAHOMECARE@GMAIL.COM","LAXAMANA, CATHERINE","(949) 505-2585","8160 E MARBLEHEAD WAY","ANAHEIM","CA","92808","ORANGE","47","","LICENSED","6/17/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700035","AFFINITY AT HOME CARE","AFFINITY CARE GROUP LLC","ADMIN2@AFFINITYATHOMECARE.COM","DAVID LINGAN","(510) 388-0073","1516 OAK STREET, STE 106","ALAMEDA","CA","94501","ALAMEDA","47","","CLOSED","6/28/2016","6/28/2020","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700137","AFFINITY CARE GROUP LLC","AFFINITY CARE GROUP LLC","ADMIN2@AFFINITYATHOMECARE.COM","DAVID LINGAN","(888) 816-2813","1070 MARINA VILLAGE PKWY 102A","ALAMEDA","CA","94501","ALAMEDA","47","","LICENSED","6/16/2021","","1/5/2022","1","0","0","1","","","01/05/2022","01/05/2022","0","0","","0","0","No Complaints"
"HOME CARE","194700783","AFFIRMATIVE HOME CARE AGENCY LLC","AFFIRMATIVE HOME CARE AGENCY LLC","AFFIRMATIVEHOMECARE@YAHOO.COM","THOMPSON, KEHINDE","(323) 220-8682","1001 WILSHIRE BLVD STE 2043","LOS ANGELES","CA","90017","LOS ANGELES","47","","LICENSED","12/14/2021","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","424700030","AFFORDABLE ANCHOR HOME CARE","AFFORDABLE ANCHOR HOME CARE LLC","AFFORDANCHORCARE@GMAIL.COM","MELISSA FUNES","(805) 478-4579","1862 S BROADWAY","SANTA MARIA","CA","93458","SANTA BARBARA","47","","LICENSED","12/6/2019","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700150","AFFORDABLE AND QUALITY HOME CARE SERVICES, LLC","AFFORDABLE AND QUALITY HOME CARE SERVICES, LLC","CARLOSPEREZ@AQHOMECARE.COM","CINTHIA ELIZONDO","(760) 468-3075","1667 S MISSION RD STE AA","FALLBROOK","CA","92028","SAN DIEGO","47","","LICENSED","6/29/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","334700069","AFFORDABLE COMPANION CARE, INC.","AFFORDABLE COMPANION CARE, INC.","COMPANIONCARECA@GMAIL.COM","LESA ANNE ADAMS","(800) 562-5994","668 N PALM CANYON DR, STE 203","PALM SPRINGS","CA","92262","RIVERSIDE","47","","LICENSED","6/27/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","404700024","AFFORDABLE HOME CARE SENIOR SOLUTIONS LLC","AFFORDABLE HOME CARE SENIOR SOLUTIONS, LLC","","THERESA FORD","(805) 540-1503","569 DIEGO RIVERA LANE","ARROYO GRANDE","CA","93420","SAN LUIS OBISPO","47","","CLOSED","12/7/2017","12/7/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","494700048","AFFORDABLE HOMECARE ASSOCIATES LLC","AFFORDABLE HOMECARE ASSOCIATES LLC","SAKIUSA2016@AFFORDABLEHOMECAREASSOCIATES","NAVATU, SAKIUSA","(707) 787-1674","95 MONTGOMERY DR #118","SANTA ROSA","CA","95404","SONOMA","47","","PENDING","","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","434700185","AFFORDABLE SENIOR CARE","AFFORDABLE SENIOR CARE","TROE@AFFORDABLESC.COM","PATRICIA CUADROS","(408) 559-2810","286 E. HAMILTON AVE. #D","CAMPBELL","CA","95008","SANTA CLARA","47","","LICENSED","5/9/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700300","AFTER-CARE PROFESSIONAL NURSES REGISTRY, INC.","AFTER-CARE PROFESSIONAL NURSES REGISTRY, INC.","DITASAFTERCARE@AOL.COM","DITA NICOLE","(310) 271-5073","280 S. BEVERLY DRIVE, STE. 410","BEVERLY HILLS","CA","90212","LOS ANGELES","47","","LICENSED","6/29/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700521","AGAPE CARE SERVICES","SPIRE MANAGEMENT GROUP, INC","FRANCES@AGAPEHCS.COM","FRANCESCA MORALES","(888) 308-4120","750 N DIAMOND BAR BLVD,STE 214","DIAMOND BAR","CA","91765","LOS ANGELES","47","","LICENSED","3/28/2018","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700425","AGAPE FIRST FAMILY CAREGIVING AGENCY, LLC","AGAPE FIRST FAMILY CAREGIVING AGENCY LLC","MICHAELCHUBBS@YAHOO.COM","MICHAEL CHUBBS","(800) 679-0174","1768 NEWPORT AVE APT 2","LONG BEACH","CA","90804","LOS ANGELES","47","","LICENSED","12/22/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","124700004","AGAPE HOME CARE","NORTH COAST MINISTRIES","TRENT.ZELANICK@GMAIL.COM","TRENT ZELANICK","(707) 445-1212","321 W WABASH AVE","EUREKA","CA","95501","HUMBOLDT","47","","LICENSED","10/6/2020","","7/21/2022","1","0","0","1","1796.36 (a)(2), 1796.23 (a)(d), 1796.42 (e), 1796.23 (a), 1796.44, 1796.45","09/01/2022, 09/01/2022, 09/01/2022, 09/01/2022, 09/01/2022, 09/01/2022","07/21/2022","07/21/2022","0","0","","1","5","No Complaints"
"HOME CARE","304700032","AGAPE HOME CARE LLC","AGAPE HOME CARE LLC","CARE@THEAGAPECARE.COM","BECKET, ED","(949) 690-9990","4850 BARRANCA PARKWAY STE. 203","IRVINE","CA","92604","ORANGE","47","","LICENSED","6/6/2016","","5/18/2023","1","0","0","1","","","05/18/2023","05/18/2023","0","0","","0","0","No Complaints"
"HOME CARE","194700423","AGAPE PRIVATE DUTY CARE SERVICES","PEPITO C. TOLENTINO","AGAPEPRIVATECARESERVICES@YAHOO.COM","ROWENA NARDO","(949) 784-9206","19498 RED HAWK RD","WALNUT","CA","91789","LOS ANGELES","47","","CLOSED","12/22/2016","12/22/2018","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","314700004","AGE ADVANTAGE SENIOR SERVICES","ANTHONY G JAMMAL HOME CARE LLC","TJAMMAL@AGEADVANTAGE.COM","ANTHONY JAMMAL","(530) 269-8321","735 SUNRISE AVE STE 220","ROSEVILLE","CA","95661","PLACER","47","","LICENSED","1/9/2018","","1/24/2022","1","0","0","1","","","01/24/2022","01/24/2022","0","0","","0","0","No Complaints"
"HOME CARE","344700082","AGE IN PLACE SACRAMENTO","AGE IN PLACE SACRAMENTO, LLC","LOUB@AGEINPLACESACRAMENTO.COM","BASINAL. MILA M.","(916) 302-3038","9245 LAGUNA SPRINGS DR, STE200","ELK GROVE","CA","95758","SACRAMENTO","47","","LICENSED","7/15/2020","","12/7/2021","1","0","0","1","","","12/07/2021","12/07/2021","0","0","","0","0","No Complaints"
"HOME CARE","014700073","AGELESS HOME CARE SERVICES OF CALIFORNIA","SHIBA CORPORATION","AGELESS2014@GMAIL.COM","JOY PANLILIO","(888) 929-2977","60 ESPADA COURT","FREMONT","CA","94539","ALAMEDA","47","","LICENSED","7/27/2017","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700188","AGENTS OF CARE, LLC","AGENTS OF CARE, LLC","EARADO@AGENTSOFCARE.NET","ARADO, ERICKSON","(510) 574-6336","37060 SAINT EDWARDS ST.","NEWARK","CA","94560","ALAMEDA","47","","LICENSED","9/26/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700137","AGENTS OF HEALING HOMECARE LLC","AGENTS OF HEALING HOMECARE LLC","KADAMS@AGENTSOFHEALINGHOMECARE.COM","ADAMS, KENYA","(866) 414-6632","277 BLOOMINGTON AVE #219","RIALTO","CA","92376","SAN BERNARDINO","47","","LICENSED","3/29/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","414700043","AGEWAY SENIOR CARE, INC.","AGEWAY SENIOR CARE, INC.","MIHAEL@AGEWAYSENIORCARE.COM","MIHAEL DAYEH","(650) 363-0400","617 VETERANS BLVD. SUITE 114","REDWOOD CITY","CA","94063","SAN MATEO","47","","LICENSED","6/28/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700111","AGEWELL CARE SOLUTIONS, INC.","AGEWELL CARE SOLUTIONS, INC.","KEVINM@AGEWELLGCM.COM","KEVIN MCANINCH","(619) 981-4648","3700 10TH ST, UNIT 3A","SAN DIEGO","CA","92103","SAN DIEGO","47","","CLOSED","6/17/2016","1/1/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700907","AGILE TEAM HOMECARE SERVICES","AGILE TEAM HOMECARE SERVICES LLC","INFO@AGILETEAMCARE.COM","EZE, NDUDI","(310) 425-3008","3605 LONG BEACH BLVD STE 233-A","LONG BEACH","CA","90807","LOS ANGELES","47","","LICENSED","9/27/2022","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","344700041","AGING ASSISTANT, LLC","AGING ASSISTANT, LLC","RAQUEL@AGINGASSISTANT.COM","SALAZAR, RAQUEL","(916) 669-9430","9578 2ND AVE.","ELK GROVE","CA","95624","SACRAMENTO","47","","LICENSED","6/29/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700122","AGING AT HOME ELDER CARE","AGING AT HOME ELDER CARE, LLC","MMSIMS21@MSN.COM","MAUREEN M. SIMS","(619) 851-6902","9320 WILLOWGROVE AVE., SUITE H","SANTEE","CA","92071","SAN DIEGO","47","","CLOSED","6/30/2016","6/30/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700983","AGING GRACEFULLY CAREGIVER SERVICES","HADRIAN JOHN F. TORRES","AGINGGRACEFULLYCA@GMAIL.COM","HIRAM JOSEPH D. TORRES","(323) 717-4238","2850 RIVERSIDE DR. #310","LOS ANGELES","CA","90039","LOS ANGELES","47","","LICENSED","7/5/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700109","AGING IN PLACE HOME CARE","COMFORT SENIOR CARE LLC","FHUGHES@AGINGINPLACEHOMECARE.COM","FORTUNE HUGHES","(925) 699-3788","3748 SELVANTE STREET","PLEASANTON","CA","94566","ALAMEDA","47","","LICENSED","6/4/2019","","5/24/2022","1","0","0","1","","","05/24/2022","05/24/2022","0","0","","0","0","No Complaints"
"HOME CARE","374700261","AGING WELL HOMECARE INC","AGING WELL HOMECARE INC","TELECIACOOKE@YAHOO.COM","COOKE, BRYAN","(951) 966-5385","888 PROSPECT ST","LA JOLLA","CA","92037","SAN DIEGO","47","","LICENSED","9/10/2020","","5/4/2022","1","0","0","1","","","05/04/2022","05/04/2022","0","0","","0","0","No Complaints"
"HOME CARE","194700512","AGL CAREGIVERS, INC.","AGL CAREGIVERS, INC.","JULIE@AGLCAREGIVERS.COM","JULIE ANNE FLAMINIANO","(213) 820-0648","755 S SPRING ST. UNIT 918","LOS ANGELES","CA","90014","LOS ANGELES","47","","CLOSED","9/25/2017","9/7/2023","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700355","AGR CARE SERVICES","ROMAN, GLADYS CELIA, A.","CHIKALANG2@YAHOO.COM","SALVADOR, KARINA JANE R","(626) 348-2309","2631 LOGANRITA AVE","ARCADIA","CA","91006","LOS ANGELES","47","","LICENSED","7/20/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","434700028","AHA AUXILIO-HOMEAIDE LLC","AHA AUXILIO-HOMEAIDE LLC","CANANS@AHAINDEED.COM","CANAN SONUK","(408) 489-9674","427 CAMILLE CIRCLE, UNIT 11","SAN JOSE","CA","95134","SANTA CLARA","47","","LICENSED","6/10/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","484700029","AIDLIFE HOME CARE, LLC","AIDLIFE HOME CARE LLC","AIDLIFEINHOMECARE@GMAIL.COM","CRUZ, JOCELYN B.","(707) 641-6006","318 VALENCIA ST","VALLEJO","CA","94591","SOLANO","47","","LICENSED","12/22/2021","","4/7/2022","1","0","0","1","","","04/07/2022","04/07/2022","0","0","","0","0","No Complaints"
"HOME CARE","074700164","AIM HIGH CARE GIVING","AIM HIGH CARE GIVING LLC","TUNAKAIMANU2013@GMAIL.COM","OFA TUKIKOLOVATU","(510) 861-9863","1406 CREEKSIDE DR. #3","WALNUT CREEK","CA","94596","CONTRA COSTA","47","","LICENSED","10/24/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700957","AJ&B HOME CARE AGENCY LLC","AJ&B HOME CARE AGENCY LLC","JENALENEULLEGUE@YAHOO.COM","ALFFY PECHARDO GUIDO","(310) 634-6040","879 W 190TH ST, STE 400","GARDENA","CA","90248","LOS ANGELES","47","","LICENSED","5/30/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700583","AK HOMECARE INC.","AK HOMECARE INC.","THAD@EMERALDJADESOLUTIONS.COM","THADDEUS CARLSON","(562) 457-3830","100 OCEANGATE, STE 1200","LONG BEACH","CA","90802","LOS ANGELES","47","","CLOSED","11/6/2018","11/6/2020","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","334700137","AKAHINA GROUP DBA AKAHINA HOME CARE","AKAHINA GROUP","STARTINGCARE@AKAHINAHOMECARE.COM","JUAN CARLOS ALVAREZ","(909) 257-4381","24484 PLAINSMAN CIRCLE","MENIFEE","CA","92584","RIVERSIDE","47","","LICENSED","12/1/2020","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700131","ALAGA HOMECARE LLC","ALAGA HOMECARE LLC","ALAGA.CARES@GMAIL.COM","MADLANGBAYAN, ULYSSES G","(510) 340-6939","41829 ALBRAE ST UNIT 105","FREMONT","CA","94538","ALAMEDA","47","","LICENSED","8/3/2021","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","304700069","ALC HEALTHCARE, INC. DBA PATHFINDER HEALTH","ALC HEALTHCARE, INC.","PATHFINDER_HEALTH@SBCGLOBAL.NET","AVELINA CUMBIS","(714) 636-5649","10051 LAMPSON AVE","GARDEN GROVE","CA","92840","ORANGE","47","","LICENSED","6/28/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","384700009","ALEGRE HOME CARE","ALEGRECARE, INC.","INFO@ALEGRECARE.COM","CHARLES E. SYMES,II","(415) 974-3530","5767 BROADWAY, SUITE 201","OAKLAND","CA","94618","SAN FRANCISCO","47","","CLOSED","6/14/2016","6/14/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","394700009","ALEGRE HOME CARE","ALEGRECARE, INC.","INFO@ALEGRECARE.COM","CHARLES E. SYMES,II","(209) 323-2403","1231 WEST ROBINHOOD DR STE A-1","STOCKTON","CA","95207","SAN JOAQUIN","47","","CLOSED","6/14/2016","6/14/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","414700027","ALEGRE HOME CARE","ALEGRECARE, INC.","INFO@ALEGRECARE.COM","CHARLES E. SYMES,II","(650) 757-2000","1660 SOUTH AMPHLETT BLVD. #128","SAN MATEO","CA","94402","SAN MATEO","47","","CLOSED","6/14/2016","6/14/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","504700008","ALEGRE HOME CARE","ALEGRECARE, INC.","INFO@ALEGRECARE.COM","CHARLES E. SYMES,II","(209) 846-3610","1400 FLORIDA AVE, STE 206","MODESTO","CA","95350","STANISLAUS","47","","CLOSED","6/14/2016","6/14/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","214700007","ALEGRE HOME CARE","ALEGRECARE, INC.","INFO@ALEGRECARE.COM","CHARLES E. SYMES,II","(415) 578-7471","4380 REDWOOD HWY STE A6","SAN RAFAEL","CA","94903","MARIN","47","","LICENSED","6/14/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","434700072","ALERE IN-HOME CARE, LLC","ALERE IN-HOME CARE, LLC","ALERE@ALEREINHOMECARE.COM","JOCELYN SANTOS ACEDILLO","(650) 580-1448","2005 DE LA CRUZ BLVD SUITE 168","SANTA CLARA","CA","95050","SANTA CLARA","47","","CLOSED","6/30/2016","1/14/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","504700028","ALERE IN-HOME CARE, LLC","ALERE IN-HOME CARE, LLC","ALERE@ALEREINHOMECARE.COM","REMEDIOS ACEDILLO","(855) 481-4663","3613 BLUEBIRD DR","MODESTO","CA","95356","STANISLAUS","47","","LICENSED","6/30/2020","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","344700099","ALERT SHACK LLC","ALERT SHACK LLC","MAIRA@ALERTSHACK.COM","WITTKOPP, MARK","(916) 906-1658","1024 IRON POINT RD","FOLSOM","CA","95630","SACRAMENTO","47","","LICENSED","8/5/2021","","12/6/2021","1","0","0","1","","","12/06/2021","12/06/2021","0","0","","0","0","No Complaints"
"HOME CARE","194700123","ALETHEIA HOME CARE","ALETHEIA HOME CARE, LLC","NAIDIA@ALETHEIAHOMECARE.COM","JAMIEANNE ESTES","(310) 591-0617","111 S BARRANCA ST STE 309","WEST COVINA","CA","91791","LOS ANGELES","47","","CLOSED","6/10/2016","11/7/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","304700283","ALETHEIA HOME CARE, LLC","ALETHEIA HOME CARE, LLC","NAIDIA@ALETHEIAHOMECARE.COM","ESTES, NAIDIA","(310) 591-0617","3499 BAHIA BLANCA W, UNIT 3C","LAGUNA WOODS","CA","92637","ORANGE","47","","LICENSED","6/10/2018","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700852","ALEXANDRIA HOME CARE LLC","ALEXANDRIA HOME CARE LLC","PETER@ALEXANDRIAHOMECARE.NET","GRABICKI, PETER","(509) 368-4802","28454 N EVERGREEN LN","SANTA CLARITA","CA","91390","LOS ANGELES","47","","LICENSED","9/19/2022","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700885","ALEXANDRIAN HOME CARE SERVICES LLC","ALEXANDRIAN HOME CARE SERVICES LLC","CHRISTIANM.LARA@GMAIL.COM","LARA, CHRISTIAN","(626) 534-3054","100 N BARRANCA STE 820D","WEST COVINA","CA","91791","LOS ANGELES","47","","LICENSED","9/20/2022","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","344700080","ALICE CARE","TEKKS LLC","TOM@ALICE.CARE","TOMMASO ESMANECH","(916) 494-1021","8146 GREENBACK LN #106","FAIR OAKS","CA","95628","SACRAMENTO","47","","LICENSED","5/12/2020","","12/21/2021","1","0","0","1","","","12/21/2021","12/21/2021","0","0","","0","0","No Complaints"
"HOME CARE","014700029","ALICE HOME CARE","VERIS EASTBAY HOMECARE, INC.","JHAN@ALICEHOMECARE.COM","JOHN HAN","(510) 924-8529","2515 SANTA CLARA AVENUE # 201","ALAMEDA","CA","94501","ALAMEDA","47","","LICENSED","6/21/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","434700001","ALL 4 WINE, LLC DBA HOME INSTEAD SENIOR CARE","ALL4WINE, LLC","INFO@HISENIORCARE.COM","VALERIE PARKER","(650) 691-9671","1006 STEWART DRIVE","SUNNYVALE","CA","94085","SANTA CLARA","47","","CLOSED","6/7/2016","10/27/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700113","ALL ABOUT ATTENTION HOME CARE","ALLABOUT ATTENTION LLC","INFO@HOMECAREAAA.COM","SHIH, YIWEN NICOLE","(888) 679-1121","8407 CENTRAL AVE","NEWARK","CA","94560","ALAMEDA","47","","CLOSED","","2/4/2020","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","034700029","ALL ABOUT CARE","ALL ABOUT CARE","TKCHRIS@AOL.COM","KAREY KOSKI","(530) 477-7918","185 EAST MAIN STREET","GRASS VALLEY","CA","95945","AMADOR","47","","CLOSED","9/24/2019","8/25/2023","4/5/2022","1","0","0","1","","","04/05/2022","04/05/2022","0","0","","0","0","No Complaints"
"HOME CARE","494700032","ALL ABOUT YOU CAREGIVING, INC","ALL ABOUT YOU CAREGIVING, INC","STARLABALLANTINE@YAHOO.COM","BALLENTINE, STARLA","(925) 698-6312","7457 SANTA BARBARA DRIVE","ROHNERT PARK","CA","94928","SONOMA","47","","CLOSED","6/22/2018","3/7/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700144","ALL BRIGHT CARE CORP.","ALL BRIGHT CARE CORP","INFO@ALLBRIGHTCARE.COM","MCGOVERN, MARIETTA","(415) 745-8888","616 HANCOCK ST","HAYWARD","CA","94544","ALAMEDA","47","","CLOSED","6/15/2021","7/11/2023","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700644","ALL CARE DELUXE L.L.C.","ALL CARE DELUXE L.L.C.","EMNMPALINES@GMAIL.COM","MARMOLEMA TAGAO PALINES","(323) 449-9043","16001 S VERMONT AVE, UNIT 54","GARDENA","CA","90247","LOS ANGELES","47","","CLOSED","12/4/2019","12/4/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","434700068","ALL CARE FOR ELDERS & SENIORS","AN ELDERLY CARE, INC.","CONTACTALLABOUTSENIORCARE@GMAIL.COM","AGNES BURWELL","(408) 272-7520","14125 CAPRI DRIVE, SUITE #8A","LOS GATOS","CA","95032","SANTA CLARA","47","","LICENSED","6/30/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700594","ALL CARE IN HOME SERVICES","ALL CARE CONSULTING SERVICES INC","INFO@ALLCAREINHOME.COM","EDVA ELKAYAM","(310) 375-0010","24445 HAWTHORNE BLVD. STE 208","TORRANCE","CA","90505","LOS ANGELES","47","","LICENSED","8/5/2019","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700548","ALL CARE PARTNERS, INC.","ALL CARE PARTNERS, INC.","INFO@ALLCAREPARTNERS.COM","DEGAMO, JOCEYLN","(562) 243-5799","5331 BRANSFORD DR","LA PALMA","CA","90623","LOS ANGELES","47","","CLOSED","10/18/2018","10/18/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","564700028","ALL CITY CAREGIVERS, INC.","ALL CITY CAREGIVERS, INC.","CITYCAREGIVERS@AOL.COM","FREDERICO FERNANDEZ","(818) 359-2966","265 GOLDENWOOD CIRCLE","SIMI VALLEY","CA","93065","VENTURA","47","","LICENSED","7/19/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700775","ALL ELDERLY CARES","ALL ELDERLY CARES INC","DIDITH1975@YAHOO.COM","ENRIQUEZ, ORVIELLE","(818) 731-8141","5530 CORBIN AVENUE, STE 165","TARZANA","CA","91356","LOS ANGELES","47","","LICENSED","7/22/2021","","3/23/2022","1","0","0","1","","","03/23/2022","03/23/2022","0","0","","0","0","No Complaints"
"HOME CARE","164700003","ALL HEALTH SERVICES","ALL HEALTH SERVICES","HOMESANCTUARY@ALLHS.NET","MATTHEWS, JEREMY D.","(559) 583-9101","206 W 8TH ST","HANFORD","CA","93230","KINGS","47","","CLOSED","6/22/2021","6/22/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","504700031","ALL HEALTH SERVICES DBA CAREGIVER TO YOU","ALL HEALTH SERVICES DBA CAREGIVER TO YOU","CTY@CAREGIVERTOYOU.COM","MATTHEWS, JEREMY D.","(209) 542-4537","801 15TH ST. STE B","MODESTO","CA","95354","STANISLAUS","47","","LICENSED","6/22/2021","","11/10/2021","1","0","0","1","","","11/10/2021","11/10/2021","0","0","","0","0","No Complaints"
